id,url,title,published_date,domain,country,severity,incident_type,description,language,source_country,collected_at,matched_query,validation_status,validation_reason,evidence_text,incident_fingerprint
981,https://www.theguardian.com/australia-news/2026/sep/10/guardian-australia-abc-media-ban-one-nation-pauline-hanson-ntwnfb,ABC and the Guardian call on One Nation to reverse media ban amid censorship concerns,"Thu, 10 Sep 2026 05:37:58 GMT",www.theguardian.com,UK,HIGH,ATTACK,"After Pauline Hanson's National Press Club address in June, she attacked Guardian Australia senior correspondent Sarah Martin for asking about her daughter, Lee Hanson, who is employed as a senior adviser to the New South Wales One Nation senator Sean Bell, despite living and working in Tasmania.",en,UK,2026-09-10 06:49:33,rss:www.theguardian.com,validated,media subject and harm action found in returned text,"After Pauline Hanson's National Press Club address in June, she attacked Guardian Australia senior correspondent Sarah Martin for asking about her daughter, Lee Hanson, who is employed as a senior adviser to the New South Wales One Nation senator Sean Bell, despite living and working in Tasmania.",after pauline hanson s national press club address june attacked guardian australia
982,https://www.20minutes.fr/sante/4242607-20260910-chemsex-traverse-memes-phases-deuil-racontent-chemin-sortir-addiction?at_medium=display&at_campaign=149,Chemsex : « J’ai traversé les mêmes phases que dans le deuil »… Ils racontent leur chemin pour sortir de l’addiction,"Thu, 10 Sep 2026 04:32:36 GMT",20minutes.fr,FR,HIGH,DETENTION,"« J'ai traversé les mêmes phases que dans le deuil : du déni jusqu'à l'acceptation », raconte-t-il, trois ans après avoir arrêté et désormais co-animateur des groupes de parole du Spot.",fr,FR,2026-09-10 06:49:33,rss:20minutes.fr,validated,media subject and harm action found in returned text,"« J'ai traversé les mêmes phases que dans le deuil : du déni jusqu'à l'acceptation », raconte-t-il, trois ans après avoir arrêté et désormais co-animateur des groupes de parole du Spot.",j ai travers les m mes phases que dans le deuil du
983,https://www.ilmessaggero.it/mondo/11_settembre_2001_racconto_attentato_torri_gemelle-9753701.html,"11 settembre 2001: le grida, la polvere e l'orrore. «La gente moriva e noi non potevamo fare nulla»","gio, 10 set 2026 00:07:37 +0200",ilmessaggero.it,IT,HIGH,ATTACK,"Il mio collega Stefano Trincia è già attaccato al telefono con il giornale, tutti i televisori sono accesi e stanno ipotizzando che ci sia trattato di una ripetizione dell'incidente del 1945, quando un bombardiere andò a sbattere contro l'Empire State Building.",it,IT,2026-09-10 06:49:33,rss:ilmessaggero.it,validated,media subject and harm action found in returned text,"Il mio collega Stefano Trincia è già attaccato al telefono con il giornale, tutti i televisori sono accesi e stanno ipotizzando che ci sia trattato di una ripetizione dell'incidente del 1945, quando un bombardiere andò a sbattere contro l'Empire State Building.",il mio collega stefano trincia gi attaccato al telefono con il giornale
987,https://www.ansa.it/sito/notizie/politica/2026/09/10/legge-elettorale-riunione-di-maggioranza-in-senato-con-tecnici-casellati-e-capigruppo_cf34bbcc-29f3-4188-9cca-0c628eba40e4.html,Legge elettorale: il governo valuta di rimettersi all'Aula sui sub-emendamenti sulle preferenze,"Thu, 10 Sep 2026 13:56:56 +0200",www.ansa.it,IT,MEDIUM,CENSORSHIP,"Chiusa la discussione generale in aula, seduta sospesa fino alle 14 10 settembre 2026, 13:56 Redazione ANSA Condividi Link copiato Lwggw elettorale: riunione di maggioranza in Senato con tecnici, Casellati e capigruppo",it,IT,2026-09-10 13:00:36,rss:www.ansa.it,validated,media subject and harm action found in returned text,"Chiusa la discussione generale in aula, seduta sospesa fino alle 14 10 settembre 2026, 13:56 Redazione ANSA Condividi Link copiato Lwggw elettorale: riunione di maggioranza in Senato con tecnici, Casellati e capigruppo",chiusa la discussione generale aula seduta sospesa fino alle 14 10 settembre
988,https://www.evrensel.net/haber/5999954/selahattin-gunday-kimdir-kozinoglu-nun-kayip-mektubunu-haberlestirmisti,Selahattin Günday kimdir ? Kozinoğlunun kayıp mektubunu haberleştirmişti,20260910T094500Z,evrensel.net,Turkey,HIGH,DETENTION,"Eski Milli İstihbarat Teşkilatı (MİT) mensubu Kaşif Kozinoğlu'nun 2011 yılında cezaevinde yaşamını yitirmesine ilişkin yeniden başlatılan soruşturma kapsamında bugün düzenlenen ikinci dalga operasyonda, aralarında gazeteci Selahattin Günday'ın da bulunduğu 9 kişi gözaltına alındı.",tr,Turkey,2026-09-10 13:00:36,gdelt:evrensel.net,validated,media subject and harm action found in returned text,"Eski Milli İstihbarat Teşkilatı (MİT) mensubu Kaşif Kozinoğlu'nun 2011 yılında cezaevinde yaşamını yitirmesine ilişkin yeniden başlatılan soruşturma kapsamında bugün düzenlenen ikinci dalga operasyonda, aralarında gazeteci Selahattin Günday'ın da bulunduğu 9 kişi gözaltına alındı.",eski milli i stihbarat te kilat mi t mensubu ka if kozino
989,https://www.evrensel.net/haber/5999945/kasif-kozinoglu-sorusturmasi-gazeteci-selahattin-gunday-dahil-9-kisi-gozaltina-alindi,Kaşif Kozinoğlu soruşturması : Gazeteci Selahattin Günday dahil 9 kişi gözaltına alındı,20260910T094500Z,evrensel.net,Turkey,HIGH,DETENTION,"Kaşif Kozinoğlu soruşturması : Gazeteci Selahattin Günday dahil 9 kişi gözaltına alındı Kaşif Kozinoğlu soruşturması: Gazeteci Selahattin Günday dahil 9 kişi gözaltına alındı Eski MİT'çi Kaşif Kozinoğlu'nun cezaevinde ölümüne ilişkin yeniden başlatılan soruşturma kapsamında aralarında gazeteci, doktor, kameraman, ambulans şoförü ve acil tıp teknisyenlerinin de bulunduğu 9 kişi gözaltına alındı.",tr,Turkey,2026-09-10 13:00:36,gdelt:evrensel.net,validated,media subject and harm action found in returned text,"Kaşif Kozinoğlu soruşturması : Gazeteci Selahattin Günday dahil 9 kişi gözaltına alındı Kaşif Kozinoğlu soruşturması: Gazeteci Selahattin Günday dahil 9 kişi gözaltına alındı Eski MİT'çi Kaşif Kozinoğlu'nun cezaevinde ölümüne ilişkin yeniden başlatılan soruşturma kapsamında aralarında gazeteci, doktor, kameraman, ambulans şoförü ve acil tıp teknisyenlerinin de bulunduğu 9 kişi gözaltına alındı.",ka if kozino lu soru turmas gazeteci selahattin g nday dahil 9
990,https://www.bursadabugun.com/haber/aralarinda-unlu-muhabir-de-var-kozinoglu-sorusturmasinda-9-gozalti-1948027.html,Aralarında ünlü muhabir de var ! Kozinoğlu soruşturmasında 9 gözaltı,20260910T100000Z,bursadabugun.com,Turkey,HIGH,DETENTION,"Doktor, kameraman, muhabir, ambulans şoförleri ve acil tıp teknisyenlerinin bulunduğu 9 kişi gözaltına alındı.",tr,Turkey,2026-09-10 13:00:36,gdelt:bursadabugun.com,validated,media subject and harm action found in returned text,"Doktor, kameraman, muhabir, ambulans şoförleri ve acil tıp teknisyenlerinin bulunduğu 9 kişi gözaltına alındı.",doktor kameraman muhabir ambulans rleri ve acil t p teknisyenlerinin bulundu u
995,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/ilustrada/2026/09/literatura-erotica-na-bienal-do-livro-incendeia-polemica-com-personagens-sensuais.shtml,Literatura erótica na Bienal do Livro incendeia polêmica sobre personagens sensuais,10 Sep 2026 12:41:00 -0300,www.folha.uol.com.br,BR,MEDIUM,CENSORSHIP,"Desde o domingo (6), imagens gravadas no estande da editora Fruto Proibido circulam nas redes com homens usando mÃ¡scaras de Ghostface âpersonagem da franquia ""PÃ¢nico""â em interaÃ§Ãµes de conotaÃ§Ã£o sexual com visitantes, em sua maioria mulheres jovens.",pt,BR,2026-09-10 17:43:35,rss:www.folha.uol.com.br,validated,media subject and harm action found in returned text,"Desde o domingo (6), imagens gravadas no estande da editora Fruto Proibido circulam nas redes com homens usando mÃ¡scaras de Ghostface âpersonagem da franquia ""PÃ¢nico""â em interaÃ§Ãµes de conotaÃ§Ã£o sexual com visitantes, em sua maioria mulheres jovens.",desde o domingo 6 imagens gravadas no estande da editora fruto proibido
996,https://www.ansa.it/sito/notizie/cronaca/2026/09/10/si-e-uccisa-denise-la-figlia-di-lea-garofalo-testimone-di-giustizia_17abbcfc-3c0f-4582-bf35-cac7fc8438ef.html,"Si è uccisa Denise, la figlia di Lea Garofalo testimone di giustizia","Thu, 10 Sep 2026 18:42:18 +0200",www.ansa.it,IT,CRITICAL,KILLING,"Si è uccisa Denise, la figlia di Lea Garofalo testimone di giustizia La madre aveva la stessa età quando fu assassinata dalla 'ndrangheta 10 settembre 2026, 18:42 Redazione ANSA Condividi Link copiato Lea Garofalo, testimone di giustizia, foto d 'archivio",it,IT,2026-09-10 17:43:35,rss:www.ansa.it,validated,media subject and harm action found in returned text,"Si è uccisa Denise, la figlia di Lea Garofalo testimone di giustizia La madre aveva la stessa età quando fu assassinata dalla 'ndrangheta 10 settembre 2026, 18:42 Redazione ANSA Condividi Link copiato Lea Garofalo, testimone di giustizia, foto d 'archivio",si uccisa denise la figlia di lea garofalo testimone di giustizia la
997,https://www.ansa.it/sito/notizie/cultura/2026/09/10/venezia-i-registi-di-naza-verso-gaza-una-deumanizzazione-simile-allolocausto_afdcaf25-af8a-4eab-bca8-e4d70f77d69f.html,"Venezia, i registi di Naza: 'Verso Gaza una deumanizzazione simile all'Olocausto'","Thu, 10 Sep 2026 17:33:42 +0200",www.ansa.it,IT,CRITICAL,KILLING,"Sarebbero stati arrestati oppure uccisi, così come è accaduto ad altri 200 giornalisti a Gaza.",it,IT,2026-09-10 17:43:35,rss:www.ansa.it,validated,media subject and harm action found in returned text,"Sarebbero stati arrestati oppure uccisi, così come è accaduto ad altri 200 giornalisti a Gaza.",sarebbero stati arrestati oppure uccisi cos come accaduto ad altri 200 giornalisti
998,https://www.samanyoluhaber.com/kasif-kozinoglu-sorusturmasi-ikisi-gazeteci-9-kisi-daha-gozaltina-alindi/1492506,Kaşif Kozinoğlu soruşturması : İkisi gazeteci 9 kişi daha gözaltına alındı,20260910T141500Z,samanyoluhaber.com,Turkey,HIGH,DETENTION,Kaşif Kozinoğlu soruşturması : İkisi gazeteci 9 kişi daha gözaltına alındı Kaşif Kozinoğlu soruşturması: İkisi gazeteci 9 kişi daha gözaltına alındı Eski Milli İstihbarat Teşkilatı (MİT) görevlisi Kaşif Kozinoğlu'nun cezaevinde ölümüne ilişkin yeniden başlatılan soruşturma kapsamında gözaltına alınan 10 şüpheli adliyeye sevk edildi.,tr,Turkey,2026-09-10 17:43:35,gdelt:samanyoluhaber.com,validated,media subject and harm action found in returned text,Kaşif Kozinoğlu soruşturması : İkisi gazeteci 9 kişi daha gözaltına alındı Kaşif Kozinoğlu soruşturması: İkisi gazeteci 9 kişi daha gözaltına alındı Eski Milli İstihbarat Teşkilatı (MİT) görevlisi Kaşif Kozinoğlu'nun cezaevinde ölümüne ilişkin yeniden başlatılan soruşturma kapsamında gözaltına alınan 10 şüpheli adliyeye sevk edildi.,ka if kozino lu soru turmas i kisi gazeteci 9 ki i
1001,https://www.mirror.co.uk/news/world-news/switzerland-tourist-bus-crash-deaths-37649887,Several dead after tourist coach with 48 passengers crashes in Switzerland,"Thu, 10 Sep 2026 19:56:54 +0000",mirror.co.uk,UK,CRITICAL,KILLING,"We cannot yet say exactly how many people have been killed or injured"" the spokesperson told the Dutch newspaper De Telegraaf.",en,UK,2026-09-10 22:16:46,rss:mirror.co.uk,validated,media subject and harm action found in returned text,"We cannot yet say exactly how many people have been killed or injured"" the spokesperson told the Dutch newspaper De Telegraaf.",we cannot yet say exactly how many people have been killed injured
